step,strategy,seed,best_simulated_lifetime,best_reference_mean,simple_regret,hit_top_10_pct,hit_top_5_pct,queried_policy_id,budget
7,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P074,30
8,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P114,30
9,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P033,30
10,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P017,30
11,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P042,30
12,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P198,30
13,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P182,30
14,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P039,30
15,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P194,30
16,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P212,30
17,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P152,30
18,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P105,30
19,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P185,30
20,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P120,30
21,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P172,30
22,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P187,30
23,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P046,30
24,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P087,30
25,random,27,1124.0,1037.68,49.25999999999999,1,1,ATTIA_P130,30
0,greedy,27,958.0,893.1,193.84000000000003,0,0,,30
1,greedy,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P182,30
2,greedy,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P134,30
3,greedy,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P092,30
4,greedy,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P067,30
5,greedy,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P062,30
6,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P042,30
7,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P037,30
8,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P022,30
9,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P122,30
10,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P018,30
11,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P127,30
12,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P087,30
13,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P061,30
14,greedy,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P086,30
15,greedy,27,1027.0,949.98,136.96000000000004,0,0,ATTIA_P056,30
16,greedy,27,1027.0,949.98,136.96000000000004,0,0,ATTIA_P066,30
17,greedy,27,1039.0,949.98,136.96000000000004,0,0,ATTIA_P081,30
18,greedy,27,1039.0,949.98,136.96000000000004,0,0,ATTIA_P116,30
19,greedy,27,1224.0,984.82,102.12,1,0,ATTIA_P111,30
20,greedy,27,1224.0,984.82,102.12,1,0,ATTIA_P077,30
21,greedy,27,1439.0,1003.88,83.06000000000006,1,0,ATTIA_P107,30
22,greedy,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P074,30
23,greedy,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P052,30
24,greedy,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P145,30
25,greedy,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P150,30
0,gp_ucb,27,958.0,893.1,193.84000000000003,0,0,,30
1,gp_ucb,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P182,30
2,gp_ucb,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P134,30
3,gp_ucb,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P092,30
4,gp_ucb,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P067,30
5,gp_ucb,27,958.0,893.1,193.84000000000003,0,0,ATTIA_P062,30
6,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P042,30
7,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P037,30
8,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P022,30
9,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P122,30
10,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P018,30
11,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P027,30
12,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P047,30
13,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P012,30
14,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P087,30
15,gp_ucb,27,1027.0,893.1,193.84000000000003,0,0,ATTIA_P127,30
16,gp_ucb,27,1045.0,893.1,193.84000000000003,0,0,ATTIA_P097,30
17,gp_ucb,27,1045.0,893.1,193.84000000000003,0,0,ATTIA_P133,30
18,gp_ucb,27,1045.0,893.1,193.84000000000003,0,0,ATTIA_P066,30
19,gp_ucb,27,1045.0,893.1,193.84000000000003,0,0,ATTIA_P061,30
20,gp_ucb,27,1045.0,893.1,193.84000000000003,0,0,ATTIA_P072,30
21,gp_ucb,27,1439.0,1003.88,83.06000000000006,1,0,ATTIA_P107,30
22,gp_ucb,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P074,30
23,gp_ucb,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P077,30
24,gp_ucb,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P000,30
25,gp_ucb,27,1439.0,1037.68,49.25999999999999,1,1,ATTIA_P003,30
0,random,28,1038.0,924.68,162.2600000000001,0,0,,30
1,random,28,1236.0,993.3,93.6400000000001,1,0,ATTIA_P130,30
2,random,28,1236.0,993.3,93.6400000000001,1,0,ATTIA_P126,30
3,random,28,1236.0,993.3,93.6400000000001,1,0,ATTIA_P036,30
4,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P052,30
5,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P158,30
6,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P108,30
7,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P211,30
8,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P118,30
9,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P040,30
10,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P059,30
11,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P205,30
12,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P183,30
13,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P114,30
14,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P005,30
15,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P163,30
16,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P053,30
17,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P112,30
18,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P022,30
19,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P044,30
20,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P079,30
21,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P115,30
22,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P111,30
23,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P193,30
24,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P136,30
25,random,28,1236.0,1014.82,72.12,1,1,ATTIA_P122,30
0,greedy,28,1038.0,924.68,162.2600000000001,0,0,,30
1,greedy,28,1047.0,951.88,135.06000000000006,0,0,ATTIA_P119,30
2,greedy,28,1047.0,951.88,135.06000000000006,0,0,ATTIA_P114,30
3,greedy,28,1047.0,951.88,135.06000000000006,0,0,ATTIA_P089,30
4,greedy,28,1047.0,951.88,135.06000000000006,0,0,ATTIA_P125,30
5,greedy,28,1047.0,951.88,135.06000000000006,0,0,ATTIA_P059,30
6,greedy,28,1047.0,951.88,135.06000000000006,0,0,ATTIA_P095,30
7,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
8,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P034,30
9,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P019,30
10,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P039,30
11,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P031,30
12,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P055,30
13,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P085,30
14,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P120,30
15,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P079,30
16,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P060,30
17,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P090,30
18,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P080,30
19,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P035,30
20,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P040,30
21,greedy,28,1190.0,1054.38,32.559999999999945,1,1,ATTIA_P065,30
22,greedy,28,1245.0,1054.38,32.559999999999945,1,1,ATTIA_P020,30
23,greedy,28,1245.0,1054.38,32.559999999999945,1,1,ATTIA_P016,30
24,greedy,28,1245.0,1054.38,32.559999999999945,1,1,ATTIA_P006,30
25,greedy,28,1245.0,1054.38,32.559999999999945,1,1,ATTIA_P021,30
0,gp_ucb,28,1038.0,924.68,162.2600000000001,0,0,,30
1,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P054,30
2,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P119,30
3,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P114,30
4,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P089,30
5,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P059,30
6,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P125,30
7,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P124,30
8,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P085,30
9,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P079,30
10,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P095,30
11,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P034,30
12,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P019,30
13,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P039,30
14,gp_ucb,28,1038.0,1054.38,32.559999999999945,1,1,ATTIA_P016,30
15,gp_ucb,28,1130.0,1054.38,32.559999999999945,1,1,ATTIA_P006,30
16,gp_ucb,28,1130.0,1054.38,32.559999999999945,1,1,ATTIA_P020,30
17,gp_ucb,28,1130.0,1054.38,32.559999999999945,1,1,ATTIA_P007,30
18,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P038,30
19,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P058,30
20,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P063,30
21,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P009,30
22,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P093,30
23,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P217,30
24,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P183,30
25,gp_ucb,28,1155.0,1054.38,32.559999999999945,1,1,ATTIA_P188,30
0,random,29,1085.0,839.3,247.6400000000001,0,0,,30
1,random,29,1085.0,839.3,247.6400000000001,0,0,ATTIA_P122,30
2,random,29,1085.0,843.1,243.84000000000003,0,0,ATTIA_P061,30
3,random,29,1085.0,843.1,243.84000000000003,0,0,ATTIA_P082,30
4,random,29,1085.0,843.1,243.84000000000003,0,0,ATTIA_P187,30
5,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P113,30
6,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P022,30
7,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P084,30
8,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P211,30
9,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P131,30
10,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P024,30
11,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P116,30
12,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P032,30
13,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P176,30
14,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P130,30
15,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P010,30
16,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P002,30
17,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P218,30
18,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P165,30
19,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P180,30
20,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P051,30
21,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P156,30
22,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P125,30
23,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P142,30
24,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P057,30
25,random,29,1085.0,1086.94,0.0,1,1,ATTIA_P196,30
0,greedy,29,1085.0,839.3,247.6400000000001,0,0,,30
1,greedy,29,1085.0,839.3,247.6400000000001,0,0,ATTIA_P099,30
2,greedy,29,1085.0,839.3,247.6400000000001,0,0,ATTIA_P043,30
3,greedy,29,1085.0,839.3,247.6400000000001,0,0,ATTIA_P023,30
4,greedy,29,1085.0,1015.38,71.56000000000006,1,1,ATTIA_P038,30
5,greedy,29,1085.0,1015.38,71.56000000000006,1,1,ATTIA_P009,30
6,greedy,29,1085.0,1015.38,71.56000000000006,1,1,ATTIA_P093,30
7,greedy,29,1085.0,1015.38,71.56000000000006,1,1,ATTIA_P123,30
8,greedy,29,1175.0,1015.38,71.56000000000006,1,1,ATTIA_P129,30
9,greedy,29,1175.0,1015.38,71.56000000000006,1,1,ATTIA_P157,30
10,greedy,29,1175.0,1015.38,71.56000000000006,1,1,ATTIA_P194,30
11,greedy,29,1175.0,1015.38,71.56000000000006,1,1,ATTIA_P184,30
12,greedy,29,1175.0,1015.38,71.56000000000006,1,1,ATTIA_P147,30
13,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P113,30
14,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P083,30
15,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P109,30
16,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P143,30
17,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P058,30
18,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P106,30
19,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P118,30
20,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P079,30
21,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P163,30
22,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P152,30
23,greedy,29,1181.0,1086.94,0.0,1,1,ATTIA_P019,30
24,greedy,29,1185.0,1086.94,0.0,1,1,ATTIA_P006,30
25,greedy,29,1185.0,1086.94,0.0,1,1,ATTIA_P004,30
0,gp_ucb,29,1085.0,839.3,247.6400000000001,0,0,,30
1,gp_ucb,29,1085.0,839.3,247.6400000000001,0,0,ATTIA_P099,30
2,gp_ucb,29,1085.0,839.3,247.6400000000001,0,0,ATTIA_P043,30
3,gp_ucb,29,1085.0,839.3,247.6400000000001,0,0,ATTIA_P023,30
4,gp_ucb,29,1085.0,1015.38,71.56000000000006,1,1,ATTIA_P038,30
5,gp_ucb,29,1085.0,1015.38,71.56000000000006,1,1,ATTIA_P009,30
6,gp_ucb,29,1085.0,1015.38,71.56000000000006,1,1,ATTIA_P093,30
7,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P184,30
8,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P194,30
9,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P147,30
10,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P189,30
11,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P200,30
12,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P143,30
13,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P181,30
14,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P123,30
15,gp_ucb,29,1170.0,1015.38,71.56000000000006,1,1,ATTIA_P157,30
16,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P113,30
17,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P083,30
18,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P058,30
19,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P129,30
20,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P163,30
21,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P109,30
22,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P106,30
23,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P105,30
24,gp_ucb,29,1170.0,1086.94,0.0,1,1,ATTIA_P074,30
25,gp_ucb,29,1231.0,1086.94,0.0,1,1,ATTIA_P048,30
